0, 0, 0, 0, 0.387098, 0, 0, 0.723332, 0, 0, 1, 0, 0, 1.523679, 0, 0, 5.20426, 0, 0, 0, 0, 0, 0, 0.02765, 0, 0, 0.02023, 0, 0, 0.017201, 0, 0, 0.013905, 0, 0, 0.007548, 0
60, 0.000022346287741521252, 0.000002623368708944593, 0, -0.1602375571409632, -0.35237139128668754, 0, -0.07714322649834998, 0.7194409393592627, 0, 0.5129469062151061, 0.8583040765425046, 0, 1.2998887950635947, 0.7930221935290569, 0, 5.18460441443168, 0.4523097190653404, 0, 0.0000007167150338491229, 0.00000011430321744115271, 0, 0.02516957019932078, -0.011446237519527799, 0, -0.020107711300742667, -0.002151201708848106, 0, -0.014767974371953697, 0.008821942685597686, 0, -0.007273729581793634, 0.01186104695535361, 0, -0.0006547718522015723, 0.0075194931635891235, 0
120, 0.00008320494550056499, 0.000014824860731086585, 0, -0.2543536583293784, 0.29176043588757117, 0, -0.7073457209871158, -0.1526242219463128, 0, -0.47378961134633496, 0.8802113508269683, 0, 0.6936289822104221, 1.3524866001425482, 0, 5.125786686718292, 0.9012029535840811, 0, 0.0000012877384306314466, 0.0000002927396744064124, 0, -0.020836650524180156, -0.01817262520177465, 0, 0.00426747276746942, -0.019763712038261, 0, -0.015147689145101235, -0.008159715979208719, 0, -0.012427459291588167, 0.006310199019668394, 0, -0.0013045795528003668, 0.007434189512220387, 0
180, 0.00017574837253410335, 0.000035540322759007484, 0, 0.37107096415274826, 0.11086757977387868, 0, 0.22674949023155738, -0.687009114625389, 0, -0.9983793713637528, 0.04397715693956056, 0, -0.11753883564720793, 1.5116728366810908, 0, 5.0282527059052, 1.3432892419994822, 0, 0.00000181708383416887, 0.0000003859803303147745, 0, -0.007914572625361242, 0.026492640653672437, 0, 0.019209290834547324, 0.006339975087081322, 0, -0.0007546323008746923, -0.017192151956227558, 0, -0.013923597203913356, -0.0011484303909776636, 0, -0.0019444978825905077, 0.007292739193073703, 0
240, 0.00030300681297910985, 0.00006254499416826695, 0, -0.05235588949933997, -0.38344468315361335, 0, 0.659094853079157, 0.29877630650548126, 0, -0.549041276192783, -0.8351057218617028, 0, -0.8932883414217809, 1.220505239301726, 0, 4.892741792830406, 1.7752300010937765, 0, 0.0000024291106456885032, 0.0000005280881295296342, 0, 0.027394842642807622, -0.003760476903203086, 0, -0.008348695725653566, 0.01842556441129382, 0, 0.014376257140639536, -0.009458545921009557, 0, -0.01126703302789789, -0.008316264202562654, 0, -0.002569677400198472, 0.007096220098960684, 0
300, 0.0004673828251212268, 0.00010145680807643686, 0, -0.3268469231814087, 0.2067857538339812, 0, -0.36673557949896457, 0.6236677187952497, 0, 0.43602827808628336, -0.8999306894676014, 0, -1.400752011822311, 0.5633999055359551, 0, 4.720281018951038, 2.1937639526196864, 0, 0.000003031167675194245, 0.0000007908745425223129, 0, -0.014759642330569051, -0.02337744483330035, 0, -0.017423330381266686, -0.010255985534258948, 0, 0.015489309844687374, 0.007491269977619519, 0, -0.005206171016609844, -0.01302469292137353, 0, -0.003175381871467136, 0.006846129488341691, 0
360, 0.0006647774439756821, 0.0001570745112067941, 0, 0.3242977508593476, 0.21254137531890666, 0, -0.5807730701162763, -0.43069061080751103, 0, 0.9967946810992928, -0.08767830761478576, 0, -1.485916890265722, -0.2633215620243831, 0, 4.512177315766711, 2.5957319318284253, 0, 0.0000035537888473224155, 0.0000010571304051247945, 0, -0.015166566584872233, 0.02311783407221725, 0, 0.012045137693157352, -0.016242732007266256, 0, 0.001514277914153592, 0.01713555163774724, 0, 0.0024422610297521936, -0.013818267089226665, 0, -0.0037570251500119245, 0.006544371617797031, 0
420, 0.0008944629112392093, 0.00022888376717020327, 0, 0.06023587392538522, -0.3822990983501402, 0, 0.49083812382225156, -0.5319546509398397, 0, 0.5872197755914312, 0.8101657651968039, 0, -1.122717932773925, -1.0106226078388043, 0, 4.270007386834148, 2.978100897864506, 0, 0.000004111959594665898, 0.0000013421982520718994, 0, 0.027326794537861087, 0.004240362085266851, 0, 0.014883755950995278, 0.013705105567956972, 0, -0.013932528612946173, 0.010086513538491765, 0, 0.009347277063661508, -0.010448463146379173, 0, -0.004310206383547631, 0.006193243806582054, 0
480, 0.0011592025020013728, 0.0003213631434961427, 0, -0.3716280401123865, 0.10464955571399683, 0, 0.47788559255858915, 0.5444193217540242, 0, -0.3935619771766524, 0.918775247242928, 0, -0.42154525842919094, -1.4541544750768889, 0, 3.99560561796986, 3.337986993941851, 0, 0.00000469253476092891, 0.0000017765568081690111, 0, -0.007446816143609849, -0.026624225521480426, 0, -0.015206282687552534, 0.01333554575236723, 0, -0.015802281428752674, -0.006795169522146758, 0, 0.013418734499317216, -0.003961863446086235, 0, -0.004830742602283863, 0.0057954180464925165, 0
540, 0.0014539349827864991, 0.0004434359061107967, 0, 0.25073055130072125, 0.29660164138677725, 0, -0.5903481064819647, 0.4169950084068196, 0, -0.9893982043004999, 0.1320199745596308, 0, 0.4062442357361144, -1.4631373116338633, 0, 3.6910500054110895, 3.672677391674391, 0, 0.000005107322137659008, 0.0000022920480366654545, 0, -0.021148351666026733, 0.017807687714119013, 0, -0.011635116885779636, -0.016530367872498918, 0, -0.0022595694289166152, -0.017056712585257205, 0, 0.013468535455541853, 0.0036604837864844105, 0, -0.005314701638191548, 0.005353919687390017, 0
600, 0.001769299510069374, 0.0005946036823376188, 0, 0.168150367445059, -0.34892828280007115, 0, -0.3500680828844434, -0.6317312795321187, 0, -0.6188765655729778, -0.7830111628410172, 0, 1.1142594835119422, -1.037850695447387, 0, 3.3586461997223394, 3.9796508086981333, 0, 0.000005405422594913148, 0.000002715280265884076, 0, 0.024970631182683282, 0.01188697232376829, 0, 0.01767825023518251, -0.009825587042970528, 0, 0.013492788658942578, -0.010683195788259651, 0, 0.009537124700860914, 0.010148768141307721, 0, -0.005758432014739453, 0.004872104127571668, 0
660, 0.002105306437539064, 0.0007684518686407586, 0, -0.3849443626612356, -0.006004872550553229, 0, 0.6680309054696564, -0.28171179917780476, 0, 0.35691312367869066, -0.9339829218528949, 0, 1.494461343611516, -0.3062384508484357, 0, 3.000909834144732, 4.256596558853015, 0, 0.000005809727109188901, 0.000003095549805438097, 0, 0.0004895430949018547, -0.027641841587425848, 0, 0.00790332705887379, 0.018626610792603398, 0, 0.01609133082772734, 0.006104921636631972, 0, 0.002820206658668911, 0.013620254552093283, 0, -0.006158589967311636, 0.004353631329536275, 0
720, 0.002467515530811508, 0.0009686512730993755, 0, 0.15651768836583627, 0.3560972857270134, 0, 0.21220256151960562, 0.6933581986458756, 0, 0.9870277605767546, -0.17390785500651007, 0, 1.4361828988584102, 0.5156824367153813, 0, 2.6205473078106287, 4.501431963226642, 0, 0.000006259911227666538, 0.0000036141025173624102, 0, -0.025359557706419886, 0.011007337812324857, 0, -0.019349955684811553, 0.005871897763793751, 0, 0.0030152540432022354, 0.0169397533016625, 0, -0.0047142298651347385, 0.013085998489785831, 0, -0.006512164606627167, 0.0038024364672025837, 0
780, 0.0028528013025410884, 0.0012047086323422242, 0, 0.2623361236366763, -0.2860495145815458, 0, -0.7080788037905926, 0.1365407366487959, 0, 0.6579880865989184, 0.7565979043053827, 0, 0.9564474457480181, 1.186232407147181, 0, 2.220435095975112, 4.712317956986998, 0, 0.000006554721181552028, 0.000004247621964498794, 0, 0.020524306456015308, 0.018538874829599802, 0, -0.0037757551848439444, -0.019858283697521417, 0, -0.012990896709900026, 0.0112733560568964, 0, -0.010876655139020716, 0.008697243631981781, 0, -0.0068165010386537885, 0.0032226997866161974, 0
840, 0.0032523327575537833, 0.0014776015621862058, 0, -0.3656598230946824, -0.11582125830972234, 0, -0.05627189105133429, -0.7196182045530596, 0, -0.3093141517624175, 0.9510889470882863, 0, 0.19538282803912038, 1.5068298606356918, 0, 1.8035977984647549, 4.887672848329669, 0, 0.000006750464654509499, 0.000004839185352688598, 0, 0.00838491809814989, -0.026344207293270305, 0, 0.020162336881706044, -0.0016540830901240026, 0, -0.016335229497571182, -0.005377405581071748, 0, -0.013849777649016428, 0.0017096371998606634, 0, -0.007069319749215243, 0.0026188146739574117, 0
900, 0.003663430461062715, 0.0017846262810324667, 0, 0.049588149046740276, 0.38615690464957625, 0, 0.7267983539152943, 0.019473719007862766, 0, -0.9718214581290017, 0.2199684879366147, 0, -0.6224523101301305, 1.380087196453145, 0, 1.3731851113033846, 5.026184115300499, 0, 0.000006959127742633546, 0.000005412502148500362, 0, -0.02744709052056504, 0.0032860313755306366, 0, -0.00048793296842863595, 0.02022854474538537, 0, -0.0037477819923353297, -0.016787767377524004, 0, -0.012710990178718653, -0.005835135656246073, 0, -0.007268732744236006, 0.001995354176258698, 0
960, 0.004085404580989927, 0.002128852960959432, 0, 0.3349528309991652, -0.1988016013986009, 0, -0.09065168558590755, 0.7194379590540122, 0, -0.6830561548987127, -0.7238467353167819, 0, -1.2526310574911612, 0.8410308559342028, 0, 0.9324479055385921, 5.126818091780926, 0, 0.00000708759567499931, 0.000006061344317929218, 0, 0.014359122043572054, 0.023639319947664536, 0, -0.020043465040300523, -0.002637032812104303, 0, 0.012503183853727411, -0.011824133061415307, 0, -0.007747998770649327, -0.011675089751151113, 0, -0.007413257838730088, 0.0013570344391492222, 0
1020, 0.004511566526480791, 0.0025116919910203, 0, -0.31537150386999047, -0.21549709541094036, 0, -0.6989433225160621, -0.1674623201915834, 0, 0.2757952757467105, -0.9597603215529832, 0, -1.504567839171657, 0.04974576222222746, 0, 0.4847135216571763, 5.188827510716579, 0, 0.000007096666759555799, 0.000006680766913235214, 0, 0.015578509194847915, -0.022840855978400146, 0, 0.004757053140219244, -0.019646902668439593, 0, 0.016567341014331098, 0.004671588903979673, 0, -0.0004291560399186949, -0.014018415690166585, 0, -0.007501829483670492, 0.0007086801883119655, 0
1080, 0.004937871832198955, 0.0029279981365410656, 0, -0.061106692418572764, 0.38435687077828584, 0, 0.24830651838423026, -0.6783740855670698, 0, 0.9703289685092024, -0.25771844539678757, 0, -1.301428327353688, -0.7557388173197719, 0, 0.033360569539915855, 5.21175692363812, 0, 0.000007133163069432861, 0.000007200276419109423, 0, -0.02723703814142233, -0.004709793170367245, 0, 0.019052814632885603, 0.0068155681912236785, 0, 0.004492476795830271, 0.016613736076331584, 0, 0.007023217187535069, -0.012135514560203094, 0, -0.0075338052969586775, 0.000055187565695584694, 0
